actual_input_tokens,actual_output_tokens,block,cache_prompt,case,completed_at,concurrency,decode_tokens_per_second,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens_requested,latency_ms,model,node,output_tokens_requested,partial_response,phase,physical_node,planned_at,pure_network_ms,request_id,requester,retry,run_id,selected_node,sent_at,server_timings,status,stop_type,tokens_cached,ttft_ms,zero_prefix_reuse_verified
512,128,1,False,i512-o128-c4,1789045201.4029758,4,28.849801572427772,False,1789045196.9995291,2.460479736328125,True,512,9628.486615954898,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045191.7720287,,i512-o128-c4-2,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045191.7744892,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 414.441, ""prompt_per_token_ms"": 0.809455078125, ""prompt_per_second"": 1235.3990073375946, ""predicted_n"": 128, ""predicted_ms"": 4402.11, ""predicted_per_token_ms"": 34.662283464566926, ""predicted_per_second"": 28.849801572427772}",ok,limit,639,5225.040404999163,True
512,128,1,False,i512-o128-c4,1789045206.1980295,4,28.98730675509241,False,1789045201.816171,0.5395412445068359,True,512,14425.46099703759,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045191.7720287,,i512-o128-c4-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045191.7725682,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 413.607, ""prompt_per_token_ms"": 0.807826171875, ""prompt_per_second"": 1237.890074394292, ""predicted_n"": 128, ""predicted_ms"": 4381.228, ""predicted_per_token_ms"": 34.49785826771654, ""predicted_per_second"": 28.98730675509241}",ok,limit,639,10043.601823039353,True
512,128,1,False,i512-o128-c4,1789045211.005692,4,28.914539095416615,False,1789045206.612647,3.113269805908203,True,512,19230.549933970906,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045191.7720287,,i512-o128-c4-3,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045191.775142,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 414.765, ""prompt_per_token_ms"": 0.810087890625, ""prompt_per_second"": 1234.4339565778212, ""predicted_n"": 128, ""predicted_ms"": 4392.254, ""predicted_per_token_ms"": 34.58467716535433, ""predicted_per_second"": 28.914539095416615}",ok,limit,639,14837.505495001096,True
128,64,1,False,i128-o64-c1,1789045213.3020744,1,28.900448048692212,False,1789045211.1211648,0.514984130859375,True,128,2286.439932999201,llama3.2:3b-instruct-q8_0,agx,64,True,measure,etri-dev0005-jetagx,1789045211.0151188,,i128-o64-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045211.0156338,"{""cache_n"": 0, ""prompt_n"": 128, ""prompt_ms"": 103.13, ""prompt_per_token_ms"": 0.805703125, ""prompt_per_second"": 1241.1519441481626, ""predicted_n"": 64, ""predicted_ms"": 2179.897, ""predicted_per_token_ms"": 34.60153968253968, ""predicted_per_second"": 28.900448048692212}",ok,limit,191,105.53018999053165,True
512,256,1,False,i512-o256-c1,1789045222.5268898,1,29.00481741581181,False,1789045213.7345538,0.5116462707519531,True,512,9208.58346100431,llama3.2:3b-instruct-q8_0,agx,256,True,measure,etri-dev0005-jetagx,1789045213.3177936,,i512-o256-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045213.3183053,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 413.29, ""prompt_per_token_ms"": 0.80720703125, ""prompt_per_second"": 1238.839555759878, ""predicted_n"": 256, ""predicted_ms"": 8791.643, ""predicted_per_token_ms"": 34.47703137254902, ""predicted_per_second"": 29.00481741581181}",ok,limit,767,416.24743602005765,True
512,128,2,False,,1789045639.6228962,,27.803331057984614,False,1789045635.054064,0.0026226043701171875,True,512,5282.865626970306,llama3.2:3b-instruct-q8_0,agx,128,True,warmup,etri-dev0005-jetagx,1789045634.3400235,,warmup,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045634.3400261,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 710.022, ""prompt_per_token_ms"": 1.38676171875, ""prompt_per_second"": 721.1044164828695, ""predicted_n"": 128, ""predicted_ms"": 4567.798, ""predicted_per_token_ms"": 35.96691338582677, ""predicted_per_second"": 27.803331057984614}",ok,limit,639,714.0344599611126,True
128,64,2,False,i128-o64-c1,1789045641.9441154,1,28.834297985535247,False,1789045639.758069,22.291183471679688,True,128,2293.2338470127434,llama3.2:3b-instruct-q8_0,agx,64,True,measure,etri-dev0005-jetagx,1789045639.6285899,,i128-o64-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045639.650881,"{""cache_n"": 0, ""prompt_n"": 128, ""prompt_ms"": 104.264, ""prompt_per_token_ms"": 0.8145625, ""prompt_per_second"": 1227.6528811478554, ""predicted_n"": 64, ""predicted_ms"": 2184.898, ""predicted_per_token_ms"": 34.68092063492064, ""predicted_per_second"": 28.834297985535247}",ok,limit,191,107.18797298613936,True
512,128,2,False,i512-o128-c4,1789045646.8076591,4,28.890353374518394,False,1789045642.4100645,0.7681846618652344,True,512,4813.246102945413,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045641.993644,,i512-o128-c4-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045641.9944122,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.073, ""prompt_per_token_ms"": 0.800923828125, ""prompt_per_second"": 1248.5581835429302, ""predicted_n"": 128, ""predicted_ms"": 4395.931, ""predicted_per_token_ms"": 34.613629921259836, ""predicted_per_second"": 28.890353374518394}",ok,limit,639,415.6514329952188,True
512,128,2,False,i512-o128-c4,1789045651.6207902,4,28.843092215680922,False,1789045647.2162418,1.9834041595458984,True,512,9625.162116019055,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045641.993644,,i512-o128-c4-1,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045641.9956274,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 409.56, ""prompt_per_token_ms"": 0.799921875, ""prompt_per_second"": 1250.122082234593, ""predicted_n"": 128, ""predicted_ms"": 4403.134, ""predicted_per_token_ms"": 34.67034645669291, ""predicted_per_second"": 28.843092215680922}",ok,limit,639,5220.613903016783,True
512,128,2,False,i512-o128-c4,1789045656.425093,4,28.907233727958808,False,1789045652.030337,3.5784244537353516,True,512,14427.871335996315,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045641.993644,,i512-o128-c4-2,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045641.9972224,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.292, ""prompt_per_token_ms"": 0.8013515625, ""prompt_per_second"": 1247.8917453910874, ""predicted_n"": 128, ""predicted_ms"": 4393.364, ""predicted_per_token_ms"": 34.59341732283464, ""predicted_per_second"": 28.907233727958808}",ok,limit,639,10033.115350990556,True
512,128,2,False,i512-o128-c4,1789045661.2441108,4,28.813435500784315,False,1789045656.8356624,4.179477691650391,True,512,19246.287732035853,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045641.993644,,i512-o128-c4-3,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045641.9978235,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 411.345, ""prompt_per_token_ms"": 0.803408203125, ""prompt_per_second"": 1244.6972735781399, ""predicted_n"": 128, ""predicted_ms"": 4407.666, ""predicted_per_token_ms"": 34.70603149606299, ""predicted_per_second"": 28.813435500784315}",ok,limit,639,14837.83943002345,True
512,256,2,False,i512-o256-c1,1789045670.4937398,1,28.911315503403827,False,1789045661.6726127,0.5328655242919922,True,512,9234.321333002299,llama3.2:3b-instruct-q8_0,agx,256,True,measure,etri-dev0005-jetagx,1789045661.2588844,,i512-o256-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045661.2594173,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 409.975, ""prompt_per_token_ms"": 0.800732421875, ""prompt_per_second"": 1248.8566375998537, ""predicted_n"": 256, ""predicted_ms"": 8820.076, ""predicted_per_token_ms"": 34.58853333333333, ""predicted_per_second"": 28.911315503403827}",ok,limit,767,413.19375101011246,True
512,128,2,False,i512-o128-c2,1789045675.3273787,2,28.91144538104374,False,1789045670.933243,0.5137920379638672,True,512,4807.466258993372,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045670.519398,,i512-o128-c2-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045670.5199118,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 409.96, ""prompt_per_token_ms"": 0.800703125, ""prompt_per_second"": 1248.902331934823, ""predicted_n"": 128, ""predicted_ms"": 4392.724, ""predicted_per_token_ms"": 34.588377952755906, ""predicted_per_second"": 28.91144538104374}",ok,limit,639,413.3303689886816,True
512,128,2,False,i512-o128-c2,1789045680.1441562,2,28.816240197656718,False,1789045675.7366874,1.3146400451660156,True,512,9623.442490003072,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045670.519398,,i512-o128-c2-1,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045670.5207126,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 409.845, ""prompt_per_token_ms"": 0.800478515625, ""prompt_per_second"": 1249.2527662896948, ""predicted_n"": 128, ""predicted_ms"": 4407.237, ""predicted_per_token_ms"": 34.702653543307086, ""predicted_per_second"": 28.816240197656718}",ok,limit,639,5215.97370802192,True
512,128,2,False,i512-o128-c8,1789045685.0398314,8,28.944298861964864,False,1789045680.6508148,1.4476776123046875,True,512,4802.897270012181,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-1,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2369335,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.418, ""prompt_per_token_ms"": 0.80159765625, ""prompt_per_second"": 1247.5086375353908, ""predicted_n"": 128, ""predicted_ms"": 4387.738, ""predicted_per_token_ms"": 34.54911811023622, ""predicted_per_second"": 28.944298861964864}",ok,limit,639,413.88042899779975,True
512,128,2,False,i512-o128-c8,1789045689.8427267,8,28.92163080650131,False,1789045685.4499078,2.336740493774414,True,512,9604.904595005792,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-2,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2378225,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.823, ""prompt_per_token_ms"": 0.802388671875, ""prompt_per_second"": 1246.2788110694873, ""predicted_n"": 128, ""predicted_ms"": 4391.177, ""predicted_per_token_ms"": 34.5761968503937, ""predicted_per_second"": 28.92163080650131}",ok,limit,639,5212.085344013758,True
512,128,2,False,i512-o128-c8,1789045694.6436906,8,28.93312188612971,False,1789045690.253285,2.99835205078125,True,512,14405.206861963961,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-3,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2384841,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.823, ""prompt_per_token_ms"": 0.802388671875, ""prompt_per_second"": 1246.2788110694873, ""predicted_n"": 128, ""predicted_ms"": 4389.433, ""predicted_per_token_ms"": 34.56246456692914, ""predicted_per_second"": 28.93312188612971}",ok,limit,639,10014.800760953221,True
512,128,2,False,i512-o128-c8,1789045699.445073,8,28.93844883078413,False,1789045695.0548391,0.5199909210205078,True,512,19209.06682300847,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2360058,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 411.358, ""prompt_per_token_ms"": 0.80343359375, ""prompt_per_second"": 1244.657937854618, ""predicted_n"": 128, ""predicted_ms"": 4388.625, ""predicted_per_token_ms"": 34.556102362204726, ""predicted_per_second"": 28.93844883078413}",ok,limit,639,14818.83221300086,True
512,128,2,False,i512-o128-c8,1789045704.2442796,8,28.942135327955413,False,1789045699.855721,4.692792892456055,True,512,24004.100778955035,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-5,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2401786,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 411.376, ""prompt_per_token_ms"": 0.80346875, ""prompt_per_second"": 1244.6034771109641, ""predicted_n"": 128, ""predicted_ms"": 4388.066, ""predicted_per_token_ms"": 34.55170078740157, ""predicted_per_second"": 28.942135327955413}",ok,limit,639,19615.542122977786,True
512,128,2,False,i512-o128-c8,1789045709.0475855,8,28.922697827267726,False,1789045704.6550207,6.002664566040039,True,512,28806.097146007232,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-6,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2414885,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.601, ""prompt_per_token_ms"": 0.801955078125, ""prompt_per_second"": 1246.952637718856, ""predicted_n"": 128, ""predicted_ms"": 4391.015, ""predicted_per_token_ms"": 34.57492125984252, ""predicted_per_second"": 28.922697827267726}",ok,limit,639,24413.53188001085,True
512,128,2,False,i512-o128-c8,1789045713.8483055,8,28.92808023692781,False,1789045709.4577625,3.748655319213867,True,512,33609.070763981435,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-4,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2392344,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.913, ""prompt_per_token_ms"": 0.802564453125, ""prompt_per_second"": 1246.0058455196113, ""predicted_n"": 128, ""predicted_ms"": 4390.198, ""predicted_per_token_ms"": 34.56848818897638, ""predicted_per_second"": 28.92808023692781}",ok,limit,639,29218.528366007376,True
512,128,2,False,i512-o128-c8,1789045718.6496215,8,28.927454272414167,False,1789045714.2578738,7.493019104003906,True,512,38406.642454036046,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045680.2354858,,i512-o128-c8-7,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045680.2429788,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 409.37, ""prompt_per_token_ms"": 0.79955078125, ""prompt_per_second"": 1250.7022986540294, ""predicted_n"": 128, ""predicted_ms"": 4390.293, ""predicted_per_token_ms"": 34.56923622047244, ""predicted_per_second"": 28.927454272414167}",ok,limit,639,34014.894726045895,True
2048,128,2,False,i2048-o128-c1,1789045725.4092999,1,27.353104674300983,False,1789045720.7649772,0.5464553833007812,True,2048,6712.442799005657,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045718.6963103,,i2048-o128-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045718.6968567,"{""cache_n"": 0, ""prompt_n"": 2048, ""prompt_ms"": 2064.985, ""prompt_per_token_ms"": 1.00829345703125, ""prompt_per_second"": 991.7747586544211, ""predicted_n"": 128, ""predicted_ms"": 4642.983, ""predicted_per_token_ms"": 36.55892125984252, ""predicted_per_second"": 27.353104674300983}",ok,limit,2175,2068.1197569938377,True
512,128,2,False,i512-o128-c1,1789045730.232117,1,28.916454897274864,False,1789045725.8393052,0.5357265472412109,True,512,4806.645078002475,llama3.2:3b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789045725.4249356,,i512-o128-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789045725.4254713,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 410.797, ""prompt_per_token_ms"": 0.802337890625, ""prompt_per_second"": 1246.3576900512905, ""predicted_n"": 128, ""predicted_ms"": 4391.963, ""predicted_per_token_ms"": 34.58238582677165, ""predicted_per_second"": 28.916454897274864}",ok,limit,639,413.8332459842786,True
512,128,0,False,,1789044329.5169559,,110.16397082996842,False,1789044328.3628519,0.0030994415283203125,True,512,1751.686590956524,qwen2.5:0.5b-instruct-q8_0,agx,128,True,warmup,etri-dev0005-jetagx,1789044327.7652383,,warmup,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044327.7652414,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 594.811, ""prompt_per_token_ms"": 1.161740234375, ""prompt_per_second"": 860.7776251616059, ""predicted_n"": 128, ""predicted_ms"": 1152.827, ""predicted_per_token_ms"": 9.077377952755905, ""predicted_per_second"": 110.16397082996842}",ok,limit,639,597.5836019497365,True
128,64,0,False,i128-o64-c1,1789044330.1272087,1,117.68090169722012,False,1789044329.5909808,22.545576095581055,True,128,572.9436980327591,qwen2.5:0.5b-instruct-q8_0,agx,64,True,measure,etri-dev0005-jetagx,1789044329.5317185,,i128-o64-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044329.554264,"{""cache_n"": 0, ""prompt_n"": 128, ""prompt_ms"": 34.289, ""prompt_per_token_ms"": 0.2678828125, ""prompt_per_second"": 3732.975589839307, ""predicted_n"": 64, ""predicted_ms"": 535.346, ""predicted_per_token_ms"": 8.497555555555556, ""predicted_per_second"": 117.68090169722012}",ok,limit,191,36.71590401791036,True
512,128,0,False,i512-o128-c8,1789044331.7140124,8,119.88970147464332,False,1789044330.653469,0.6923675537109375,True,512,1232.8700280049816,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.4811409,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 167.473, ""prompt_per_token_ms"": 0.327095703125, ""prompt_per_second"": 3057.209221785004, ""predicted_n"": 128, ""predicted_ms"": 1059.307, ""predicted_per_token_ms"": 8.341, ""predicted_per_second"": 119.88970147464332}",ok,limit,639,172.32746101217344,True
512,128,0,False,i512-o128-c8,1789044332.8904662,8,122.48129749164089,False,1789044331.8518047,1.80816650390625,True,512,2408.2096109632403,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-1,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.4822567,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 138.391, ""prompt_per_token_ms"": 0.270294921875, ""prompt_per_second"": 3699.662550310353, ""predicted_n"": 128, ""predicted_ms"": 1036.893, ""predicted_per_token_ms"": 8.164511811023623, ""predicted_per_second"": 122.48129749164089}",ok,limit,639,1369.5483739720657,True
512,128,0,False,i512-o128-c8,1789044334.0648446,8,122.49819146370871,False,1789044333.0265415,3.195047378540039,True,512,3581.202175002545,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-2,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.4836435,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 137.09, ""prompt_per_token_ms"": 0.26775390625, ""prompt_per_second"": 3734.772777007805, ""predicted_n"": 128, ""predicted_ms"": 1036.75, ""predicted_per_token_ms"": 8.163385826771654, ""predicted_per_second"": 122.49819146370871}",ok,limit,639,2542.898474028334,True
512,128,0,False,i512-o128-c8,1789044335.241931,8,122.10012210012209,False,1789044334.2004697,3.943920135498047,True,512,4757.538759033196,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-3,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.4843924,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 136.373, ""prompt_per_token_ms"": 0.266353515625, ""prompt_per_second"": 3754.4088639246775, ""predicted_n"": 128, ""predicted_ms"": 1040.13, ""predicted_per_token_ms"": 8.190000000000001, ""predicted_per_second"": 122.10012210012209}",ok,limit,639,3716.077345015947,True
512,128,0,False,i512-o128-c8,1789044336.4285355,8,121.32502209166248,False,1789044335.3802588,5.769014358520508,True,512,5942.319163004868,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-4,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.4862175,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 139.231, ""prompt_per_token_ms"": 0.271935546875, ""prompt_per_second"": 3677.3419712564014, ""predicted_n"": 128, ""predicted_ms"": 1046.775, ""predicted_per_token_ms"": 8.24232283464567, ""predicted_per_second"": 121.32502209166248}",ok,limit,639,4894.0415200195275,True
512,128,0,False,i512-o128-c8,1789044337.6162183,8,120.9580256602451,False,1789044336.5650904,7.071971893310547,True,512,7128.697336011101,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-5,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.4875205,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 137.545, ""prompt_per_token_ms"": 0.268642578125, ""prompt_per_second"": 3722.4181177069327, ""predicted_n"": 128, ""predicted_ms"": 1049.951, ""predicted_per_token_ms"": 8.267330708661417, ""predicted_per_second"": 120.9580256602451}",ok,limit,639,6077.569566026796,True
512,128,0,False,i512-o128-c8,1789044338.7971067,8,121.71256284489219,False,1789044337.752364,7.81702995300293,True,512,8308.840983023401,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-6,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.4882655,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 136.543, ""prompt_per_token_ms"": 0.266685546875, ""prompt_per_second"": 3749.7345158667963, ""predicted_n"": 128, ""predicted_ms"": 1043.442, ""predicted_per_token_ms"": 8.21607874015748, ""predicted_per_second"": 121.71256284489219}",ok,limit,639,7264.098333020229,True
512,128,0,False,i512-o128-c8,1789044339.965643,8,122.98133879228453,False,1789044338.9320714,8.67152214050293,True,512,9476.523444987833,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044330.4804485,,i512-o128-c8-7,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044330.48912,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 135.671, ""prompt_per_token_ms"": 0.264982421875, ""prompt_per_second"": 3773.835233764032, ""predicted_n"": 128, ""predicted_ms"": 1032.677, ""predicted_per_token_ms"": 8.13131496062992, ""predicted_per_second"": 122.98133879228453}",ok,limit,639,8442.951317003462,True
2048,128,0,False,i2048-o128-c1,1789044341.9479225,1,114.99144355006655,False,1789044340.8423784,0.6844997406005859,True,2048,1854.577963007614,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044340.0926592,,i2048-o128-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044340.0933437,"{""cache_n"": 0, ""prompt_n"": 2048, ""prompt_ms"": 745.858, ""prompt_per_token_ms"": 0.3641884765625, ""prompt_per_second"": 2745.8309758694018, ""predicted_n"": 128, ""predicted_ms"": 1104.43, ""predicted_per_token_ms"": 8.696299212598426, ""predicted_per_second"": 114.99144355006655}",ok,limit,2175,749.0337130147964,True
512,128,0,False,i512-o128-c2,1789044343.2238536,2,121.69355263725261,False,1789044342.1792097,1.6560554504394531,True,512,1184.0551270288415,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044342.0381422,,i512-o128-c2-1,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044342.0397983,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 137.03, ""prompt_per_token_ms"": 0.26763671875, ""prompt_per_second"": 3736.408085820623, ""predicted_n"": 128, ""predicted_ms"": 1043.605, ""predicted_per_token_ms"": 8.21736220472441, ""predicted_per_second"": 121.69355263725261}",ok,limit,639,139.4110019900836,True
512,128,0,False,i512-o128-c2,1789044344.3969483,2,122.68433321064902,False,1789044343.3608966,0.5249977111816406,True,512,2358.279964013491,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044342.0381422,,i512-o128-c2-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044342.0386672,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 137.41, ""prompt_per_token_ms"": 0.26837890625, ""prompt_per_second"": 3726.0752492540573, ""predicted_n"": 128, ""predicted_ms"": 1035.177, ""predicted_per_token_ms"": 8.151, ""predicted_per_second"": 122.68433321064902}",ok,limit,639,1322.228170989547,True
512,256,0,False,i512-o256-c1,1789044346.657722,1,123.22465884890772,False,1789044344.5874808,0.5142688751220703,True,512,2211.2109099980444,qwen2.5:0.5b-instruct-q8_0,agx,256,True,measure,etri-dev0005-jetagx,1789044344.4459956,,i512-o256-c1-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044344.4465098,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 137.862, ""prompt_per_token_ms"": 0.26926171875, ""prompt_per_second"": 3713.858786322555, ""predicted_n"": 256, ""predicted_ms"": 2069.391, ""predicted_per_token_ms"": 8.115258823529413, ""predicted_per_second"": 123.22465884890772}",ok,limit,767,140.96963399788365,True
512,128,0,False,i512-o128-c4,1789044348.0060968,4,122.83598301188029,False,1789044346.9711761,0.52642822265625,True,512,1183.891289983876,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044346.821678,,i512-o128-c4-0,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044346.8222044,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 143.938, ""prompt_per_token_ms"": 0.28112890625, ""prompt_per_second"": 3557.087079159083, ""predicted_n"": 128, ""predicted_ms"": 1033.899, ""predicted_per_token_ms"": 8.140937007874015, ""predicted_per_second"": 122.83598301188029}",ok,limit,639,148.9706679712981,True
512,128,0,False,i512-o128-c4,1789044349.179616,4,122.58391448082814,False,1789044348.142187,1.6036033630371094,True,512,2356.3341380213387,qwen2.5:0.5b-instruct-q8_0,agx,128,True,measure,etri-dev0005-jetagx,1789044346.821678,,i512-o128-c4-1,etri-dev0005-jetagx,False,workload,etri-dev0005-jetagx,1789044346.8232815,"{""cache_n"": 0, ""prompt_n"": 512, ""prompt_ms"": 136.748, ""prompt_per_token_ms"": 0.2670859375, ""prompt_per_second"": 3744.113259426098, ""predicted_n"": 128, ""predicted_ms"": 1036.025, ""predicted_per_token_ms"": 8.15767716535433, ""predicted_per_second"": 122.58391448082814}",ok,limit,639,1318.904318031855,True
