actual_input_tokens,actual_output_tokens,cache_prompt,case,completed_at,concurrency,decode_tokens_per_second,device,fallback,first_at,generator_delay_ms,ignore_eos,input_tokens,input_tokens_requested,latency_ms,offered_rps,output_tokens_requested,partial_response,pattern,phase,planned_at,pure_network_ms,reason,request_id,requester,retry,run_id,selected_node,sent_at,server_timings,source_run,status,stop_type,target_output_tokens,tokens_cached,ttft_ms,zero_prefix_reuse_verified
128,64,False,i128-o64-c4,1788845197.0466194,4,252.8769773574757,RTX 5060 Ti,False,1788845196.7971644,0.10561943054199219,True,128,128,260.30034699942917,,64,True,wave,measure,1788845196.7862132,,,i128-o64-c4-0,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845196.7863188,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 9.802, 'prompt_per_token_ms': 0.076578125, 'prompt_per_second': 13058.559477657622, 'predicted_n': 64, 'predicted_ms': 249.133, 'predicted_per_token_ms': 3.9544920634920637, 'predicted_per_second': 252.8769773574757}",sweep-rtx5060ti-a/sweep,ok,limit,64,191,10.845570999663323,True
128,64,False,i128-o64-c4,1788845197.3063514,4,252.13514443741843,RTX 5060 Ti,False,1788845197.0562775,0.629425048828125,True,128,128,519.5084330043755,,64,True,wave,measure,1788845196.7862132,,,i128-o64-c4-3,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845196.7868426,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 9.849, 'prompt_per_token_ms': 0.0769453125, 'prompt_per_second': 12996.243273428774, 'predicted_n': 64, 'predicted_ms': 249.866, 'predicted_per_token_ms': 3.9661269841269844, 'predicted_per_second': 252.13514443741843}",sweep-rtx5060ti-a/sweep,ok,limit,64,191,269.4346589996712,True
128,64,False,i128-o64-c4,1788845197.5639548,4,254.29372943954468,RTX 5060 Ti,False,1788845197.3160152,0.4582405090332031,True,128,128,777.2835039941128,,64,True,wave,measure,1788845196.7862132,,,i128-o64-c4-2,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845196.7866714,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 9.767, 'prompt_per_token_ms': 0.0763046875, 'prompt_per_second': 13105.35476604894, 'predicted_n': 64, 'predicted_ms': 247.745, 'predicted_per_token_ms': 3.9324603174603174, 'predicted_per_second': 254.29372943954468}",sweep-rtx5060ti-a/sweep,ok,limit,64,191,529.3441419926239,True
128,64,False,i128-o64-c4,1788845197.822205,4,253.6129785435369,RTX 5060 Ti,False,1788845197.5736566,0.2911090850830078,True,128,128,1035.700968990568,,64,True,wave,measure,1788845196.7862132,,,i128-o64-c4-1,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845196.7865043,"{'cache_n': 0, 'prompt_n': 128, 'prompt_ms': 9.751, 'prompt_per_token_ms': 0.0761796875, 'prompt_per_second': 13126.858783714491, 'predicted_n': 64, 'predicted_ms': 248.41, 'predicted_per_token_ms': 3.943015873015873, 'predicted_per_second': 253.6129785435369}",sweep-rtx5060ti-a/sweep,ok,limit,64,191,787.1524740039604,True
2048,256,False,i2048-o256-c1,1788845199.1851494,1,244.76373580490315,RTX 5060 Ti,False,1788845198.1432095,0.28896331787109375,True,2048,2048,1262.0711079944158,,256,True,wave,measure,1788845197.9227881,,,i2048-o256-c1-0,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845197.923077,"{'cache_n': 0, 'prompt_n': 2048, 'prompt_ms': 217.318, 'prompt_per_token_ms': 0.1061123046875, 'prompt_per_second': 9423.97776530246, 'predicted_n': 256, 'predicted_ms': 1041.821, 'predicted_per_token_ms': 4.0855725490196075, 'predicted_per_second': 244.76373580490315}",sweep-rtx5060ti-a/sweep,ok,limit,256,2303,220.13130299455952,True
512,128,False,rate-0.5,1788845199.7182221,8,257.331412465782,RTX 5060 Ti,False,1788845199.2245698,0.11444091796875,True,512,512,532.7853679918917,0.9315767827166155,128,True,open-loop,measure,1788845199.1853223,,,rate-0.5-0,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845199.1854367,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.478, 'prompt_per_token_ms': 0.07515234375, 'prompt_per_second': 13306.304901502157, 'predicted_n': 128, 'predicted_ms': 493.527, 'predicted_per_token_ms': 3.88603937007874, 'predicted_per_second': 257.331412465782}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,39.133137004682794,True
512,128,False,rate-0.5,1788845200.8007655,8,256.3569457593111,RTX 5060 Ti,False,1788845200.3053167,0.22673606872558594,True,512,512,541.766321999603,0.9315767827166155,128,True,open-loop,measure,1788845200.2587712,,,rate-0.5-1,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845200.258998,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 43.836, 'prompt_per_token_ms': 0.0856171875, 'prompt_per_second': 11679.897800894243, 'predicted_n': 128, 'predicted_ms': 495.403, 'predicted_per_token_ms': 3.9008110236220475, 'predicted_per_second': 256.3569457593111}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,46.31760700431187,True
512,128,False,rate-0.5,1788845201.8682656,8,256.2943469942929,RTX 5060 Ti,False,1788845201.372733,0.1513957977294922,True,512,512,535.8943569881376,0.9315767827166155,128,True,open-loop,measure,1788845201.3322198,,,rate-0.5-2,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845201.3323712,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 39.676, 'prompt_per_token_ms': 0.0774921875, 'prompt_per_second': 12904.526665994556, 'predicted_n': 128, 'predicted_ms': 495.524, 'predicted_per_token_ms': 3.9017637795275593, 'predicted_per_second': 256.2943469942929}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,40.36179599643219,True
512,128,False,rate-0.5,1788845202.950347,8,255.54656782849807,RTX 5060 Ti,False,1788845202.4533415,0.31304359436035156,True,512,512,544.3638400029158,0.9315767827166155,128,True,open-loop,measure,1788845202.4056687,,,rate-0.5-3,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845202.4059818,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 45.348, 'prompt_per_token_ms': 0.0885703125, 'prompt_per_second': 11290.46484960748, 'predicted_n': 128, 'predicted_ms': 496.974, 'predicted_per_token_ms': 3.9131811023622047, 'predicted_per_second': 255.54656782849807}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,47.35855900798924,True
512,128,False,rate-0.5,1788845204.0184083,8,256.8816988982405,RTX 5060 Ti,False,1788845203.5238972,0.28395652770996094,True,512,512,539.0051629947266,0.9315767827166155,128,True,open-loop,measure,1788845203.4791176,,,rate-0.5-4,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845203.4794016,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 42.251, 'prompt_per_token_ms': 0.082521484375, 'prompt_per_second': 12118.05637736385, 'predicted_n': 128, 'predicted_ms': 494.391, 'predicted_per_token_ms': 3.8928425196850394, 'predicted_per_second': 256.8816988982405}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,44.49423999176361,True
512,128,False,rate-0.5,1788845205.0904524,8,255.533199195171,RTX 5060 Ti,False,1788845204.5933824,0.15807151794433594,True,512,512,537.7276179933688,0.9315767827166155,128,True,open-loop,measure,1788845204.5525663,,,rate-0.5-5,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845204.5527244,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 39.812, 'prompt_per_token_ms': 0.0777578125, 'prompt_per_second': 12860.444087209888, 'predicted_n': 128, 'predicted_ms': 497.0, 'predicted_per_token_ms': 3.9133858267716537, 'predicted_per_second': 255.533199195171}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,40.65751700545661,True
512,128,False,rate-0.5,1788845206.1672354,8,255.82814794521653,RTX 5060 Ti,False,1788845205.6706636,0.27298927307128906,True,512,512,540.9455789922504,0.9315767827166155,128,True,open-loop,measure,1788845205.6260152,,,rate-0.5-6,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845205.6262882,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 42.221, 'prompt_per_token_ms': 0.082462890625, 'prompt_per_second': 12126.666824565975, 'predicted_n': 128, 'predicted_ms': 496.427, 'predicted_per_token_ms': 3.9088740157480317, 'predicted_per_second': 255.82814794521653}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,44.37409600359388,True
512,128,False,rate-0.5,1788845207.2404792,8,256.23436365103703,RTX 5060 Ti,False,1788845206.7448287,0.2429485321044922,True,512,512,540.7716799963964,0.9315767827166155,128,True,open-loop,measure,1788845206.699464,,,rate-0.5-7,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845206.699707,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 43.806, 'prompt_per_token_ms': 0.08555859375, 'prompt_per_second': 11687.896635164134, 'predicted_n': 128, 'predicted_ms': 495.64, 'predicted_per_token_ms': 3.9026771653543304, 'predicted_per_second': 256.23436365103703}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,45.12107899063267,True
512,128,False,rate-0.5,1788845208.3097687,8,255.83897052009846,RTX 5060 Ti,False,1788845207.813299,0.12946128845214844,True,512,512,536.726282996824,0.9315767827166155,128,True,open-loop,measure,1788845207.772913,,,rate-0.5-8,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845207.7730424,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 39.515, 'prompt_per_token_ms': 0.077177734375, 'prompt_per_second': 12957.104896874604, 'predicted_n': 128, 'predicted_ms': 496.406, 'predicted_per_token_ms': 3.908708661417323, 'predicted_per_second': 255.83897052009846}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,40.256556996610016,True
512,128,False,rate-0.5,1788845209.3895378,8,256.58898283682356,RTX 5060 Ti,False,1788845208.8946211,0.3476142883300781,True,512,512,542.8268309915438,0.9315767827166155,128,True,open-loop,measure,1788845208.8463616,,,rate-0.5-9,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845208.8467093,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 45.29, 'prompt_per_token_ms': 0.08845703125, 'prompt_per_second': 11304.923824243762, 'predicted_n': 128, 'predicted_ms': 494.955, 'predicted_per_token_ms': 3.897283464566929, 'predicted_per_second': 256.58898283682356}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,47.91032300272491,True
512,128,False,rate-1.2,1788845209.9267428,8,255.32308422244068,RTX 5060 Ti,False,1788845209.4292598,0.12183189392089844,True,512,512,536.920171987731,2.235784278519877,128,True,open-loop,measure,1788845209.3897007,,,rate-1.2-0,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845209.3898225,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.696, 'prompt_per_token_ms': 0.075578125, 'prompt_per_second': 13231.341740748398, 'predicted_n': 128, 'predicted_ms': 497.409, 'predicted_per_token_ms': 3.9166062992125985, 'predicted_per_second': 255.32308422244068}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,39.43723799602594,True
512,128,False,rate-1.2,1788845210.463503,8,255.23995570481398,RTX 5060 Ti,False,1788845209.9657614,0.2396106719970703,True,512,512,626.2921010056743,2.235784278519877,128,True,open-loop,measure,1788845209.836971,,,rate-1.2-1,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845209.8372107,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.874, 'prompt_per_token_ms': 0.07592578125, 'prompt_per_second': 13170.756804033543, 'predicted_n': 128, 'predicted_ms': 497.571, 'predicted_per_token_ms': 3.91788188976378, 'predicted_per_second': 255.23995570481398}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,128.55083800968714,True
512,128,False,rate-1.2,1788845211.0010827,8,254.7458959834395,RTX 5060 Ti,False,1788845210.5025449,0.1068115234375,True,512,512,716.7341540043708,2.235784278519877,128,True,open-loop,measure,1788845210.2842414,,,rate-1.2-2,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845210.2843482,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 39.066, 'prompt_per_token_ms': 0.07630078125, 'prompt_per_second': 13106.02570009727, 'predicted_n': 128, 'predicted_ms': 498.536, 'predicted_per_token_ms': 3.92548031496063, 'predicted_per_second': 254.7458959834395}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,218.19649799726903,True
512,128,False,rate-1.2,1788845211.5344512,8,256.94978351474936,RTX 5060 Ti,False,1788845211.0399725,0.09989738464355469,True,512,512,802.8392879932653,2.235784278519877,128,True,open-loop,measure,1788845210.7315116,,,rate-1.2-3,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845210.7316115,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.81, 'prompt_per_token_ms': 0.07580078125, 'prompt_per_second': 13192.476165936614, 'predicted_n': 128, 'predicted_ms': 494.26, 'predicted_per_token_ms': 3.891811023622047, 'predicted_per_second': 256.94978351474936}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,308.3610169996973,True
512,128,False,rate-1.2,1788845212.0662425,8,257.4383465566101,RTX 5060 Ti,False,1788845211.5728116,0.1456737518310547,True,512,512,887.3147930135019,2.235784278519877,128,True,open-loop,measure,1788845211.178782,,,rate-1.2-4,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845211.1789277,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.532, 'prompt_per_token_ms': 0.0752578125, 'prompt_per_second': 13287.65701235337, 'predicted_n': 128, 'predicted_ms': 493.322, 'predicted_per_token_ms': 3.8844251968503936, 'predicted_per_second': 257.4383465566101}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,393.8837090099696,True
512,128,False,rate-1.2,1788845212.6003528,8,256.4874149501869,RTX 5060 Ti,False,1788845212.1049962,0.1266002655029297,True,512,512,974.1732379916357,2.235784278519877,128,True,open-loop,measure,1788845211.6260524,,,rate-1.2-5,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845211.626179,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.666, 'prompt_per_token_ms': 0.07551953125, 'prompt_per_second': 13241.60761392438, 'predicted_n': 128, 'predicted_ms': 495.151, 'predicted_per_token_ms': 3.8988267716535434, 'predicted_per_second': 256.4874149501869}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,478.81680699356366,True
512,128,False,rate-1.2,1788845213.1339877,8,256.70204573338964,RTX 5060 Ti,False,1788845212.638997,0.09274482727050781,True,512,512,1060.572257003514,2.235784278519877,128,True,open-loop,measure,1788845212.0733228,,,rate-1.2-6,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845212.0734155,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.748, 'prompt_per_token_ms': 0.0756796875, 'prompt_per_second': 13213.58521730154, 'predicted_n': 128, 'predicted_ms': 494.737, 'predicted_per_token_ms': 3.8955669291338584, 'predicted_per_second': 256.70204573338964}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,565.5816410144325,True
512,128,False,rate-1.2,1788845213.6683893,8,256.1067339938333,RTX 5060 Ti,False,1788845213.172461,0.19097328186035156,True,512,512,1147.6050289929844,2.235784278519877,128,True,open-loop,measure,1788845212.5205932,,,rate-1.2-7,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845212.5207841,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.604, 'prompt_per_token_ms': 0.0753984375, 'prompt_per_second': 13262.874313542638, 'predicted_n': 128, 'predicted_ms': 495.887, 'predicted_per_token_ms': 3.9046220472440947, 'predicted_per_second': 256.1067339938333}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,651.6768019937444,True
512,128,False,rate-1.2,1788845214.2023594,8,256.494667132531,RTX 5060 Ti,False,1788845213.7072444,0.10061264038085938,True,512,512,1234.3953540112125,2.235784278519877,128,True,open-loop,measure,1788845212.9678633,,,rate-1.2-8,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845212.967964,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.73, 'prompt_per_token_ms': 0.07564453125, 'prompt_per_second': 13219.726310353732, 'predicted_n': 128, 'predicted_ms': 495.137, 'predicted_per_token_ms': 3.898716535433071, 'predicted_per_second': 256.494667132531}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,739.2801180103561,True
512,128,False,rate-1.2,1788845214.734779,8,257.3887806865187,RTX 5060 Ti,False,1788845214.241164,0.10752677917480469,True,512,512,1319.5374189963331,2.235784278519877,128,True,open-loop,measure,1788845213.4151337,,,rate-1.2-9,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845213.4152412,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.685, 'prompt_per_token_ms': 0.075556640625, 'prompt_per_second': 13235.10404549567, 'predicted_n': 128, 'predicted_ms': 493.417, 'predicted_per_token_ms': 3.8851732283464564, 'predicted_per_second': 257.3887806865187}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,825.9227849921444,True
512,128,False,rate-1.2,1788845215.2673802,8,257.1074000368453,RTX 5060 Ti,False,1788845214.7730038,0.11086463928222656,True,512,512,1404.8652900091838,2.235784278519877,128,True,open-loop,measure,1788845213.862404,,,rate-1.2-10,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845213.862515,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.417, 'prompt_per_token_ms': 0.075033203125, 'prompt_per_second': 13327.43316760809, 'predicted_n': 128, 'predicted_ms': 493.957, 'predicted_per_token_ms': 3.8894251968503935, 'predicted_per_second': 257.1074000368453}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,910.4886390123283,True
512,128,False,rate-1.2,1788845215.7995803,8,257.2151898734177,RTX 5060 Ti,False,1788845215.3058162,0.10466575622558594,True,512,512,1489.8010350007098,2.235784278519877,128,True,open-loop,measure,1788845214.3096745,,,rate-1.2-11,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845214.3097792,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.642, 'prompt_per_token_ms': 0.07547265625, 'prompt_per_second': 13249.831789244861, 'predicted_n': 128, 'predicted_ms': 493.75, 'predicted_per_token_ms': 3.8877952755905514, 'predicted_per_second': 257.2151898734177}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,996.0367390012834,True
512,128,False,rate-1.2,1788845216.33364,8,256.58172532017153,RTX 5060 Ti,False,1788845215.8384655,0.10395050048828125,True,512,512,1576.5917190001346,2.235784278519877,128,True,open-loop,measure,1788845214.7569447,,,rate-1.2-12,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845214.7570486,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.762, 'prompt_per_token_ms': 0.07570703125, 'prompt_per_second': 13208.812754759816, 'predicted_n': 128, 'predicted_ms': 494.969, 'predicted_per_token_ms': 3.8973937007874015, 'predicted_per_second': 256.58172532017153}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1081.4169630029937,True
512,128,False,rate-1.2,1788845216.8658054,8,257.37417544001863,RTX 5060 Ti,False,1788845216.37215,0.20241737365722656,True,512,512,1661.3875499897404,2.235784278519877,128,True,open-loop,measure,1788845215.204215,,,rate-1.2-13,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845215.2044175,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.61, 'prompt_per_token_ms': 0.07541015625, 'prompt_per_second': 13260.813260813262, 'predicted_n': 128, 'predicted_ms': 493.445, 'predicted_per_token_ms': 3.8853937007874015, 'predicted_per_second': 257.37417544001863}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1167.732421992696,True
512,128,False,rate-1.2,1788845217.3972926,8,257.65718609949624,RTX 5060 Ti,False,1788845216.9043415,0.10514259338378906,True,512,512,1745.7019339926774,2.235784278519877,128,True,open-loop,measure,1788845215.6514854,,,rate-1.2-14,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845215.6515906,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.62, 'prompt_per_token_ms': 0.0754296875, 'prompt_per_second': 13257.379596064216, 'predicted_n': 128, 'predicted_ms': 492.903, 'predicted_per_token_ms': 3.8811259842519688, 'predicted_per_second': 257.65718609949624}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1252.7509499923326,True
512,128,False,rate-1.2,1788845217.932994,8,255.55582385563307,RTX 5060 Ti,False,1788845217.4360414,0.11396408081054688,True,512,512,1834.1236550040776,2.235784278519877,128,True,open-loop,measure,1788845216.0987558,,,rate-1.2-15,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845216.0988698,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.632, 'prompt_per_token_ms': 0.075453125, 'prompt_per_second': 13253.2615448333, 'predicted_n': 128, 'predicted_ms': 496.956, 'predicted_per_token_ms': 3.9130393700787405, 'predicted_per_second': 255.55582385563307}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1337.171566003235,True
512,128,False,rate-1.2,1788845218.4655688,8,257.2579142257549,RTX 5060 Ti,False,1788845217.9717312,0.1385211944580078,True,512,512,1919.40391199023,2.235784278519877,128,True,open-loop,measure,1788845216.5460262,,,rate-1.2-16,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845216.5461648,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.619, 'prompt_per_token_ms': 0.075427734375, 'prompt_per_second': 13257.722882518967, 'predicted_n': 128, 'predicted_ms': 493.668, 'predicted_per_token_ms': 3.8871496062992126, 'predicted_per_second': 257.2579142257549}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1425.5664499942213,True
512,128,False,rate-1.2,1788845218.99787,8,257.356964241567,RTX 5060 Ti,False,1788845218.504357,0.152587890625,True,512,512,2004.4208370090928,2.235784278519877,128,True,open-loop,measure,1788845216.9932964,,,rate-1.2-17,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845216.993449,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.849, 'prompt_per_token_ms': 0.075876953125, 'prompt_per_second': 13179.232412674715, 'predicted_n': 128, 'predicted_ms': 493.478, 'predicted_per_token_ms': 3.885653543307087, 'predicted_per_second': 257.356964241567}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1510.9080350084696,True
512,128,False,rate-1.2,1788845219.5318272,8,256.70412121285625,RTX 5060 Ti,False,1788845219.0368683,0.10657310485839844,True,512,512,2091.153788001975,2.235784278519877,128,True,open-loop,measure,1788845217.4405668,,,rate-1.2-18,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845217.4406734,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.86, 'prompt_per_token_ms': 0.0758984375, 'prompt_per_second': 13175.501801338138, 'predicted_n': 128, 'predicted_ms': 494.733, 'predicted_per_token_ms': 3.895535433070866, 'predicted_per_second': 256.70412121285625}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1596.1951460049022,True
512,128,False,rate-1.2,1788845220.064564,8,257.13863416866275,RTX 5060 Ti,False,1788845219.5703478,0.2110004425048828,True,512,512,2176.5155979956035,2.235784278519877,128,True,open-loop,measure,1788845217.8878372,,,rate-1.2-19,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845217.8880482,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.693, 'prompt_per_token_ms': 0.075572265625, 'prompt_per_second': 13232.367611712714, 'predicted_n': 128, 'predicted_ms': 493.897, 'predicted_per_token_ms': 3.8889527559055117, 'predicted_per_second': 257.13863416866275}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1682.2994469985133,True
512,128,False,rate-1.2,1788845220.5973895,8,257.06992909323134,RTX 5060 Ti,False,1788845220.1030626,0.0762939453125,True,512,512,2262.205620005261,2.235784278519877,128,True,open-loop,measure,1788845218.3351076,,,rate-1.2-20,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845218.3351839,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.68, 'prompt_per_token_ms': 0.075546875, 'prompt_per_second': 13236.814891416752, 'predicted_n': 128, 'predicted_ms': 494.029, 'predicted_per_token_ms': 3.889992125984252, 'predicted_per_second': 257.06992909323134}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1767.878415004816,True
512,128,False,rate-1.2,1788845221.1306744,8,256.7664012065999,RTX 5060 Ti,False,1788845220.63606,0.14162063598632812,True,512,512,2348.154698003782,2.235784278519877,128,True,open-loop,measure,1788845218.782378,,,rate-1.2-21,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845218.7825196,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.807, 'prompt_per_token_ms': 0.075794921875, 'prompt_per_second': 13193.4960187595, 'predicted_n': 128, 'predicted_ms': 494.613, 'predicted_per_token_ms': 3.8945905511811025, 'predicted_per_second': 256.7664012065999}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1853.5401690023718,True
512,128,False,rate-1.2,1788845221.6633687,8,257.19435387512914,RTX 5060 Ti,False,1788845221.1694455,0.12612342834472656,True,512,512,2433.5940350138117,2.235784278519877,128,True,open-loop,measure,1788845219.229648,,,rate-1.2-22,etri-ser0001-CG0MSB,False,sweep,etri-ser0001-CG0MSB,1788845219.2297742,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 38.699, 'prompt_per_token_ms': 0.075583984375, 'prompt_per_second': 13230.316028837955, 'predicted_n': 128, 'predicted_ms': 493.79, 'predicted_per_token_ms': 3.8881102362204727, 'predicted_per_second': 257.19435387512914}",sweep-rtx5060ti-a/sweep,ok,limit,128,639,1939.6711040026275,True
512,128,False,i512-o128-c1,1788845479.4956627,1,464.04560070154923,RTX 5080,False,1788845479.2215557,3.1833648681640625,True,512,512,298.0389790609479,,128,True,wave,measure,1788845479.1944406,,,i512-o128-c1-0,etri-ser0002-CGNMSB,False,sweep-rtx5080-c,etri-ser0002-cgnmsb,1788845479.197624,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 22.811, 'prompt_per_token_ms': 0.044552734375, 'prompt_per_second': 22445.31147253518, 'predicted_n': 128, 'predicted_ms': 273.68, 'predicted_per_token_ms': 2.15496062992126, 'predicted_per_second': 464.04560070154923}",sweep-rtx5080-c/sweep,ok,limit,128,639,23.931829957291484,True
512,128,False,i512-o128-c2,1788845479.7929661,2,467.33270776986626,RTX 5080,False,1788845479.521278,0.7333755493164062,True,512,512,296.1792529094964,,128,True,wave,measure,1788845479.4960532,,,i512-o128-c2-1,etri-ser0002-CGNMSB,False,sweep-rtx5080-c,etri-ser0002-cgnmsb,1788845479.4967866,"{'cache_n': 0, 'prompt_n': 512, 'prompt_ms': 22.729, 'prompt_per_token_ms': 0.044392578125, 'prompt_per_second': 22526.28800211184, 'predicted_n': 128, 'predicted_ms': 271.755, 'predicted_per_token_ms': 2.139803149606299, 'predicted_per_second': 467.33270776986626}",sweep-rtx5080-c/sweep,ok,limit,128,639,24.4923559948802,True
